Id;Comment;Like;Comment's timestamp;Post's timestamp;#Deaths;#Infected;#Healed;Annot 1;Annot 2;Annot 3;Final annotation
753;Albin kurti Fajtori kryesor pse shperthej me te madhe virusi nje kryeminister qe bon kalkulime politike ne koh pandemie qytetaret e kosoves duet me ja tregu vendin kti diktatori qe edhe konferencat i ben ne kohe ezani me perfitu naj vote!;2;Sunday, April 12, 2020 10:13pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
754;Me llogarit ne kry tbanorit ne kosov I bjen gjdo I 4600 banor eshte I infektum ne kosov qe eshte shifter teper e lart edhe me e keqja se Jan kryer veq afer 4000 teste.Gjermania prej 127459 tash Sa eshte numri I pergjithshum I te infektuarve te sherim Jan 60300 Kan mbet edhe 67159.llogaritne a Jan ber afer 6.5milion testime. Dmth per kok banori gati  jem ngjyst te gjermanisPo na vet jem popull I PA parrun vesh trus rri nshpi del ni person blen qka I vyn e jo me dal si sot qe tregun ne prevall as veturat skan pas ku Mi parku qaq shum njerz;0;Sunday, April 12, 2020 10:04pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;2;0
755;Mu pas Blloku levizja e qytetareve para 3 jave sot nuk kish me qen kjo gjendje, po jem tu u honger hala kon me ngarku e kon me shkarku!!!;0;Sunday, April 12, 2020 10:00pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;2;0
756;Masa edhe ma forta duhet #Arbenvitia;0;Sunday, April 12, 2020 10:00pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
757;Oo amani ju koft pritni tbohet mengjes se numri nuk ndryshon se traauma jeni tu na dhon nate per nate;0;Sunday, April 12, 2020 9:56pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
758;E morrem teposhtzen po'm doket, nese e kini mire qat aparat.;0;Sunday, April 12, 2020 9:52pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
759;kjo osht katastrof dje 130 teste 33 pozitiv sod 250 teste 79 pozitiv jo qe po shkon tu u rrit po veq po guf rrini nshpi more se doni me na fik.;1;Sunday, April 12, 2020 9:51pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
760;A din kush, a jane ka bojn qeveri te re, a po shkojm ne zgjedhje.;0;Sunday, April 12, 2020 9:50pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
761;Ministrit si ka met tjeter veq me dal me kafaz kon ta zan ne rruge mi shti si kafshet e egra.Se perndryshe nuk merr vesh  ky popull.;5;Sunday, April 12, 2020 9:48pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
762;Mos na tregoni qe po rritet numri po shpallne gjendje te jashtzakonshme se ka me eskalu  situata! Mjeksia ne Kosove nuk ka kapacitet per te gjithe qytetaret e Kosoves, nuk keni as barna esenciale e mos te flasim per luften kunder pandemise. Nuk po i gjykoj mjeket po nuk kane mjete nuk munden me dal prej lekures. Beni zgjidhje e mos i leni popullin me dek kur e dini çfare shteti i varfer jemi ;14;Sunday, April 12, 2020 9:42pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;0;0
763;Gjendja është për të ardhur  keq por edhe jeni duke treguar pa aftesi për mengjimin e situates dhe nuk keni ndonje ide se qka esht ka ndodh ju kish lut te merrni ma shumë me pun se me rrjete  sociale se cilin progra qe qet TV krejt doktorra në tv kush punon atu kur ju te gjith jeni neper programe telivizive.#Ekenihupkontrollin.;0;Sunday, April 12, 2020 9:38pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
764;Masa me rigoroze sa me shpejte qe eshte e mundur. Jeni duke e neglizhuar vete situaten. Kemi me perfundu shume keq. Vetem sot sa njeri neper lulishte e supermarketa, e tmerrshme. Del kryetari i komunes dhe deklaron qe te nesermen shpallen masat e reja, dalin ata sot dhe nuk thojne asgje, tash duhet me prit edhe 2-3 dite deri sa te paraqiten edhe 200 raste te reja. Sa me shume vonese, situata do te perkeqesohet. ;2;Sunday, April 12, 2020 9:38pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;2;2;2
765; 79 Raste te reja infektimi me Coronavirus️ 35 Ferizaj / ️ 16 Prizren etj.⚰️ 0 Vdekje 1 Rast te Sheruar 250 Teste 31.6% e testeve kan rezultuar pozitivStatistikat Totale: 262 Raste Infektimi⚰️ 7 Raste vdekje 59 Te Sheruar 3,256 Testime 8,5% e testeve kan rezultuar pozitivStatistikat e paraqitura vizualisht -> https://tabsoft.co/3e6ePfM -> https://tabsoft.co/2UeJiyT;1;Sunday, April 12, 2020 9:34pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
766;O njerez rrini nshpi ;0;Sunday, April 12, 2020 9:32pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
767;shum shpejt gjendja aktuale do jet jasht kontrolli po spati gjendje jashtzakonshme vetem edhe kjo na mungon ndersa poletikant tan mbajn inate e populli gjor vun.;1;Sunday, April 12, 2020 9:30pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;2;2;2
768;Pak jan kta qka kan me kon ....extrem;0;Sunday, April 12, 2020 9:30pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;2;2;2
769;O njerz na moret n qaf edhe neve tjerve qe kem nejt per 1 muj te shpija e tu shpresu qe po bohet mir ma shpejt, qe qka bot sot. E tmerrshme qfar njerz t papergjegjshem ka, edhe n kto dit kqyrin me ja zon deren dikujt,bartni sot pasojat. Me disa qe e kan marr virusin, tu shku musafir me vetdije t plot tu e dit qfar gjendje o sot, nuk e meritojn as mu trajtu neper spitale. Marre ju koft ;1;Sunday, April 12, 2020 9:29pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;2;2;2
770;Pse dilni me rezultate ne oret e vona te nates, a e mendoni se sa ndikon kjo ne rritjen e stresit tek qytetaret para kohes se gjumit dhe i leni tere naten ne ankth. Vertete keni qasje te gabuar!;8;Sunday, April 12, 2020 9:28pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
771;O njerz vetem distanc mbani edhe mos dilni pa nevoj e sheh se eshte kallabllak njerz  lene nje koh tjeter per me kry pun . MA MIR RRI NE SHPI SE    NE SPITAL .;0;Sunday, April 12, 2020 9:27pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
772;Presiden shpalle gjendje te jashtzakonshme.se ky Albini edhe minstri Arbeni turpi i shekullti jane;0;Sunday, April 12, 2020 9:22pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
773;O nxerrni polic e ushtar me stupca bre pa dhune nuk merr vesh truni miniatur i shqiptarit;0;Sunday, April 12, 2020 9:22pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
774;Dergoni te Gjykata kushtetuse tani le te mjekohen.O talenta  nga neser  vetem nje antare i familjes per ushqim dhe barna  o prof .te Institutit .;3;Sunday, April 12, 2020 9:22pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
775;zgjedhje /apo qeveri ,kjo eshte ma me rondsi, e harrun Koronen,fatkeqsisht kjo neve jo ;1;Sunday, April 12, 2020 9:21pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
776;VAllahi budallakia e njerzve edhe 70000 mi mund ta qoj numrin se me budall mos paq pun ;0;Sunday, April 12, 2020 9:19pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
777;Shum bre   koka per mu qudit.me.do komente,ktu hiq politika ska pun.se naj kupen vesht tu than rrini ne shpi. Po na edhe darsma kemi majt ne ket pande mi,oj shipe.edhe darsma skemi marr vesh hiq;1;Sunday, April 12, 2020 9:19pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
778;#Rrini #nshpi ‍♂️;1;Sunday, April 12, 2020 9:16pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
779;Duhet me rrit numrin e testimeve n maximum per me dit ku jena me situaten edhe masa ma t'rrepta policore !;0;Sunday, April 12, 2020 9:16pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
780;Mblidhni men more mos bani hajgare ,a e bani mend qe jeta jone eshte ne pyetje ,ndoshta sjeni krejt ju te rrezikum po dikush prej familjeve tona ka me qen,Ju lutem merreni me seriozisht se dikur ka me qen vone per dikand...;1;Sunday, April 12, 2020 9:15pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
781;Jemi bo popull arrogant mendojeni nje her qka jeni ka folni te gjitha rastet jon nga kontaktet e te ndjerit nga sazlija edhe rastet e sodit jon te familjarve te tyre askush nuk ka deshir me i jnfektu kerkon e aq ma pak te afermit e vet  tana ato komente ofenduese krejt okej Kur po beni thirrje per Me ndejt ne shtepi amo jo me akuzu pa mendu mosni so kjo politik me sha e me perqesh ?;1;Sunday, April 12, 2020 9:15pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
782;Popullata vet duhet me kon  evetedishme jo veq me polici eme ushtri   ska ardhe befasi duke epar qka po ndodh neper bot prej muajit  dhjetor eshte kjo gjendje. Perndryshe per veti ekem.;1;Sunday, April 12, 2020 9:15pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
783;Shtete e forta jan ra ne gjunje nga covid 19 e Kosova ku është ne krahasim me to. Poletikanet  tan nuk kan pas koh mu marr me pandemi është dasht me dal me ba debate e harrojshin virusin ne televizione e portale tu marr me analiza politike kush e ka mir e kush keq.O njerz  respektoni masat rrini n'shpi mos delni mu shetit pa nevoj.;2;Sunday, April 12, 2020 9:13pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;2;0
784;Moti u desht me shpall gjendje  e jashtzakonshme  ;0;Sunday, April 12, 2020 9:11pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
785;Rune popull veten dhe te dashurit tuaj qdo dalje do te na kushtoj ju e dini qfar gjendje oshte shendetsia prandaj qendroni nshpi;1;Sunday, April 12, 2020 9:09pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
786;kjo eshte kur nuk ngon ose sic eshte thanja popullore kur pshtyn perpjet;0;Sunday, April 12, 2020 9:09pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;2;0
787;Mashallah;0;Sunday, April 12, 2020 9:09pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;1;1;1
788;Ju lutemi beni teste me shume, cka nese behen 1000 teste...po dalin pozitiv 300 mrena dite;3;Sunday, April 12, 2020 9:09pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
789;Nuk e ngojshin Hashimin me shpall gjendjen e jashtezakonshme ,  ja pra tani kemi numrin me te lart te te infektuarve ne rajon 24 h e fundit. Nje kontroll i plote i shtetit nga Forcat e Armatosura te Kosoves ne te gjithe teritorin e kosoves edhe ne pjesen veriore me nje marrveshje me kforin per kontrollim te levizjes ne luften kunder Pandemis. ;18;Sunday, April 12, 2020 9:08pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;0;0
790;Me 250 mostra 79 raste paramendoni ta kishin testu 1000 persona kishin dal 300 raste tmer a mendimi im shume eshte per ni shtet me 2 milion banor;1;Sunday, April 12, 2020 9:08pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
791;Shiptari hala me at thenjen hajt se bash qatina qe ruhet i bjen trus rri nshpi se kur krejt dunjaja po rrin rri edhe ti;1;Sunday, April 12, 2020 9:07pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
792;Kjo eshte pasoj e mos shpalljes se gjendjes jashtzakonshme pergjegjesia bie mbi kryeministrin ne detyr Albin Kurtin, tash lete pritin te vdesin nja 100 e toni e shpall.Duke e dite se populli jone nuk u msue pa force me nejte mbrenda.;7;Sunday, April 12, 2020 9:07pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
793;ishalla nuk behet si ne itali veq qysh po shihet te njejten procedur asht tu shku zoti ishalla e ndalon ;0;Sunday, April 12, 2020 9:07pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;1;1
794;A duhet mu shpall gjendja e jashtzakonshme tash po por oshte von tu punu me inati tash psojn poplli a kini gjendjen nen kontroll turp  duet mej ardhe;0;Sunday, April 12, 2020 9:07pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
795;#RriShpi;0;Sunday, April 12, 2020 9:06pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;1;0;0
796;Masat jane marrë shume mire, njerzit nuk vedijsohen edhe keshtu e marin në qafe një vend të tërë .Edhe Italia i ka neglizhu masat  po qa kanë perjetu tmerr.Vend i vogel jemi me kaq shume raste duhet te merret serjozisht e jo me be shaka.Zoti na ndihmoft!;14;Sunday, April 12, 2020 9:06pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;1;2;1
797;K. H. Ram njo i Kramovikit koka infektu ruhi agj;0;Sunday, April 12, 2020 9:05pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
798;Po dalin fjalt e agim veliut qe thojke qdo or e ka dit edhe ka fol plus thaqi e ka paraljmru qeverin bane tash krejt shkaktar karrika ;2;Sunday, April 12, 2020 9:04pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
799;Dilni dilni se veq grip osht more sen so kjo popull i budallem krejt bota mshel na kishe ma te mequm dalum  ncncncncnc;2;Sunday, April 12, 2020 9:04pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
800;Sa ishte orari i mos levizjes gjate dites, u qun i madh e i vogel tu sha e tu kerku me ndryshu orarin sepse po behen tollovite kinse per mu furnizu! A eshte problem 1 antar me dale dhe me ble per disa dite ushqim? Mandej, shumica nga fshatra qe pas lufte jane dale neper qytete e tash e dojne kinse natyren sa qe smujn pa parqe as ne kohen e pandemise ndersa nga po ajo natyre kane ike! Po permendin jo gjendje te jashtzakonshme, po edhe me e shpalle prap te njejtin problem do te kemi me vetedije te tjlle sikur vendet per rreth qe i kemi sepse edhe gjate gjendjes se jashtzakonshme ka orari i levizjes per furnizim ku prap te njejta grumbullime i kishin be! Vetedija e ulet eshte problemi kryesor ketu duke pas parasysh edhe gjate kohes se gripave sezonal shumica te smut enden e vijn ne pune dmth mungese edukate te ciles do tia shohim sherrin!;10;Sunday, April 12, 2020 9:04pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;2;0
801;Ju lus qe ti ndani rastet e prekura me Covid19 qe gjinden ne Qendren e Studenteve nga ato qe jane prekur neper komuna. Kjo ndarje do ta heshte panikun e mundshem tek qytetaret ne rast se perhapja ndodhe ne qytetin e tyre, kur ne fakt rastet mund te jene ne QS. Ju faleminderit.;0;Sunday, April 12, 2020 9:04pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
802;Nese nuk mshelen te gjithe dhe karantinohen te gjitha qytetet, edhe ato qe kane pak te infektuar se bartet si rasti i Burojes, me kete trend sigurt ka me pas cdo dite e me shume raste, se nuk ka fare kontroll e kujdes.;1;Sunday, April 12, 2020 9:04pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;2;0
803;Musafirlleku, e pamja na knaqi ... turbo analiza...  jasha krejt Kosova.;1;Sunday, April 12, 2020 9:03pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
804;Secila komune me i ba publike emrat e te infektuarve , sa nuk ja keni nis mi raportu ka 5 ose 7 veta ndit te vdekur! ;3;Sunday, April 12, 2020 9:02pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
805;Jo more mire i kena punet dojme zgjedhjeeeeeeeeeee;2;Sunday, April 12, 2020 9:02pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;1;1;1
806;Sot ne PREVALL, as ne kufi veres nuk bohet Kolona qashtu, tmjert na qe skena mu mush men kurr. ;6;Sunday, April 12, 2020 9:02pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
807;Ooo njerz duhet mu vetedisu e mos me dal per qef ,mos prit met nal kerkush po naluni vet ndaqi me shpetu ,ky eshte armik i padukshem e duhet mu rujt vet e nese dikush kujdeset per ne edhe me mire ama ne nese nuk dalim ska kah me na ardh.Rrini ne shtepi ,se ska ma mirw se shpija as kuuurrr ska pase.;7;Sunday, April 12, 2020 9:02pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
808;Qëndroni n’shpi o Milet! ;0;Sunday, April 12, 2020 9:02pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;0;0
809;Kisha pas deshir me dit ,pse ne mitrovice nuk ka ende,ose nuk Jan Duke ber analiza,ose banort kan simptoma mirpo nuk Jan Duke u lajmruar?;2;Sunday, April 12, 2020 9:01pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
810;"Kërkush si ka fajet përpos popullata, nuk i kanë përfillë rregullit "" qëndro n'shpi"" po lëvizjet e shpeshta pa masa mbrojtëse etj.Zoti na ndihmoft!";16;Sunday, April 12, 2020 9:01pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;0;1;1
811;E shtet i lodhët e shtet i lodhët,spo di me menagju kurgjo,skam koment!;0;Sunday, April 12, 2020 9:00pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
812;InshAllah Allahu i mbron tgjithe!!!!!⚠️;0;Sunday, April 12, 2020 8:59pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;1;1;1
813;Shetitnu Popull sa ma shume se Corona jashte ju pret ne MEJDAN takoni miq dashamir Uluni parqe mysafir dilni se Corona gjalle o veq po pret Duel;0;Sunday, April 12, 2020 8:59pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
814;Sa po shoh të gjithë ata që vijnë nga Ferizaj dhe fshatrat përreth janë punëtorë që punojnë në kamp Bondsteel ose kanë pasur kontakte me këta persona. Duhet të kemi kujdes nga pjesëtarët e KForit italian e mandej edhe amerikan.;0;Sunday, April 12, 2020 8:59pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
815;Oh mos pyet - eshte shperndare tere KOSOVEN !!!!!!!!  E tmerrshme dhe e pa falshme prej QEVERISE - HORROR NJERI ! ne vend se te kishin bashkepunuar mes vete e te hete qysh javen e 2 gjendja e jahstezakonshme ky ENVERI I RI u qu peshe  thoshte PUQI PUQI PUQI !!!!!!  Tash ndale virusin nese mundesh me e ndal ................ ju qofte vota e qytetarit ju mbet ne fyt - prepotent narcizoid i semure !!!!!!!!! Shqiperia me te ardhur nga Italia sa e sa njerez dhe ska pasur 70 veta per nje dite se i ka fut brenda njerezit po i mban BRENDA ME TENKA se ashru duhet ti mbajme bremda per mos mu perhap moreeeee NJEREZ ! ALBIN TE RAFTE PIKA CKA I BERE KOSOVES !;12;Sunday, April 12, 2020 8:58pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
816; Sherim per te gjith! ;1;Sunday, April 12, 2020 8:58pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;1;1;1
817;Hajd  more gezuarkeshtu paten than mjeket ne fillim me nje videozoti na ruajt.;1;Sunday, April 12, 2020 8:58pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;2;1;1
818;Sh. Ll. u qun ktas gjys nats ;2;Sunday, April 12, 2020 8:57pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
819;allahu  i sheroft inshalllah;0;Sunday, April 12, 2020 8:57pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;1;1;1
820;Na nferizaj dojm me prek kulmin e shpis me raste !!!;1;Sunday, April 12, 2020 8:57pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;2;0;0
821;me pas blloku komplet levizjen per 3 jave e kishim kalu me 20 te prekun, udheheqsia e shtetit do te shtyhen kush o ma i forti;25;Sunday, April 12, 2020 8:57pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;0;0
822;Safet Kozhani;0;Sunday, April 12, 2020 8:56pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
823;Mazamakeq, politika jone ka pune ma te meqme, me zgjedh e mu rrezu, merrni more masa se katastrofa e zotit don me na gjete!;2;Sunday, April 12, 2020 8:56pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
824;Mos dilni...jo po dalim...ma more mos dilni...jo jo po dalim ...ani dilni pra ...tash mos boni fst fst;0;Sunday, April 12, 2020 8:56pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;0;0
825;Neser besoi se edhe njeher me shume sepse jane dalur shume njerez pēr festen e pashkëve.;0;Sunday, April 12, 2020 8:56pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
826;Virusi tregoi sonte sa jan respektu rekomandimet ngaqytetaret,por edhe sa ka qen kukdesi i udheheqsve tane ne situate pandemie ;0;Sunday, April 12, 2020 8:55pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
827;menaxhim i dobte i qeveris, ska masa te rrepta !! kap shpalle gjendjen emergjente, qite ushtrin en rruge bone si Shqipnia ose dhine nto krejt.;3;Sunday, April 12, 2020 8:55pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
828;Thojshin e kemi gjendjen ne kontroll per teke personale do me marre ne qaf popullin kjo qeveri;8;Sunday, April 12, 2020 8:55pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;2;2;2
829;Ja ka marr doren qitash mire ai ne laborator.. Allahu  na rujt ;0;Sunday, April 12, 2020 8:55pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;1;1;1
830;Ku met Albini se aj naj pruni Ferizaj haha;0;Sunday, April 12, 2020 8:55pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;0;0
831;Me pas ngu Presidentin tash ish kalu kjo faz po kta filizofat thojshin e kem kontroll e tash a e kan kontroll po ncncnc ;32;Sunday, April 12, 2020 8:54pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;2;0;2;2
832;Me 13 Mars vetum 2 raste mas 31 dite me 12 Prill 79 raste në Kosovë shum jon në Shqipëri është ardh me 9 Mars mas shumti raste pêr një dit 29 raste i kan pas po ktu fajet i kan qytetart vet se jon dal pa nevoj me shetit nëper male dhe parqe tash vin pasojat që vet i kan ba ;5;Sunday, April 12, 2020 8:54pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;0;0;2;0
833;Shpresoj qe tani njerzit e marin me serioze situaten;0;Sunday, April 12, 2020 8:54pm GMT;Sunday, April 12, 2020 8:43pm GMT;0;79;1;1;1;1;1
